[INFO ] 2022-08-12 16:25:44.981 [http-nio-8080-exec-2] MemberServlet - Email entered ar@mail.com
[INFO ] 2022-08-12 16:25:45.981 [http-nio-8080-exec-4] MemberServlet - Email entered ar@mail.com
[INFO ] 2022-08-12 16:25:47.961 [http-nio-8080-exec-6] MemberServlet - Email entered ar@mail.com
[DEBUG] 2022-08-15 15:55:06.500 [main] logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 2022-08-15 15:55:06.507 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2022-08-15 15:55:06.508 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2022-08-15 15:55:06.511 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2022-08-15 15:55:06.524 [main] Version - HHH000412: Hibernate ORM core version 5.6.9.Final
[INFO ] 2022-08-15 15:55:06.525 [main] Environment - HHH000205: Loaded properties from resource hibernate.properties: {hibernate.connection.username=postgres, hibernate.connection.password=****, hibernate.dialect=org.postgresql.Driver, hibernate.show_sql=true, hibernate.connection.url=jdbc:postgresql://jester-db-instance.ckg7r7hyod4k.us-east-1.rds.amazonaws.com:5432/postgres?currentSchema=nabnak, hibernate.bytecode.use_reflection_optimizer=false, hibernate.connection.driver_class=org.hibernate.dialect.PostgreSQL10Dialect, hibernate.hbm2ddl.auto=update}
[DEBUG] 2022-08-15 15:55:06.631 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2022-08-15 15:55:06.631 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2022-08-15 15:55:06.631 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2022-08-15 15:55:06.635 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2022-08-15 17:38:33.593 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(members), mappingColumn=full_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.593 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property fullName with lazy=false
[DEBUG] 2022-08-15 17:38:33.594 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.member.Member:fullName]
[DEBUG] 2022-08-15 17:38:33.594 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for fullName
[DEBUG] 2022-08-15 17:38:33.594 [http-nio-8080-exec-2] PropertyBinder - Building property fullName
[DEBUG] 2022-08-15 17:38:33.594 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(members), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.594 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2022-08-15 17:38:33.594 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.member.Member:password]
[DEBUG] 2022-08-15 17:38:33.594 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2022-08-15 17:38:33.594 [http-nio-8080-exec-2] PropertyBinder - Building property password
[DEBUG] 2022-08-15 17:38:33.595 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(members), mappingColumn=registration_date, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.595 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property registrationDate with lazy=false
[DEBUG] 2022-08-15 17:38:33.595 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.member.Member:registrationDate]
[DEBUG] 2022-08-15 17:38:33.595 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for registrationDate
[DEBUG] 2022-08-15 17:38:33.595 [http-nio-8080-exec-2] PropertyBinder - Building property registrationDate
[DEBUG] 2022-08-15 17:38:33.598 [http-nio-8080-exec-2] AnnotationBinder - Binding entity from annotated class: com.revature.nabnak.card.Card
[DEBUG] 2022-08-15 17:38:33.598 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2022-08-15 17:38:33.599 [http-nio-8080-exec-2] EntityBinder - Import with entity name Card
[DEBUG] 2022-08-15 17:38:33.599 [http-nio-8080-exec-2] EntityBinder - Bind entity com.revature.nabnak.card.Card on table card
[DEBUG] 2022-08-15 17:38:33.599 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(card), mappingColumn=cardId, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.599 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [com.revature.nabnak.card.Card] is safe
[DEBUG] 2022-08-15 17:38:33.599 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.revature.nabnak.card.Card
[DEBUG] 2022-08-15 17:38:33.599 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property cardId with lazy=false
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.card.Card:cardId]
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for cardId
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] PropertyBinder - Building property cardId
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(cardId)]), cardId, assigned, , ...)
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(card), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.card.Card:description]
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] PropertyBinder - Building property description
[DEBUG] 2022-08-15 17:38:33.600 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(card), mappingColumn=memberEmail, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property memberEmail with lazy=false
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.card.Card:memberEmail]
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for memberEmail
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] PropertyBinder - Building property memberEmail
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(card), mappingColumn=points, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property points with lazy=false
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.card.Card:points]
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for points
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] PropertyBinder - Building property points
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(card), mappingColumn=status, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property status with lazy=false
[DEBUG] 2022-08-15 17:38:33.601 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.card.Card:status]
[DEBUG] 2022-08-15 17:38:33.602 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for status
[DEBUG] 2022-08-15 17:38:33.602 [http-nio-8080-exec-2] PropertyBinder - Building property status
[DEBUG] 2022-08-15 17:38:33.602 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(card), mappingColumn=tech, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.602 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property tech with lazy=false
[DEBUG] 2022-08-15 17:38:33.602 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.card.Card:tech]
[DEBUG] 2022-08-15 17:38:33.602 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for tech
[DEBUG] 2022-08-15 17:38:33.602 [http-nio-8080-exec-2] PropertyBinder - Building property tech
[DEBUG] 2022-08-15 17:38:33.602 [http-nio-8080-exec-2] AnnotationBinder - Binding entity from annotated class: com.revature.nabnak.team.Team
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] EntityBinder - Import with entity name Team
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] EntityBinder - Bind entity com.revature.nabnak.team.Team on table teams
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(teams), mappingColumn=teamName, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [com.revature.nabnak.team.Team] is safe
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.revature.nabnak.team.Team
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property teamName with lazy=false
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.team.Team:teamName]
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for teamName
[DEBUG] 2022-08-15 17:38:33.603 [http-nio-8080-exec-2] PropertyBinder - Building property teamName
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(teamName)]), teamName, assigned, , ...)
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(teams), mappingColumn=teamSize, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property teamSize with lazy=false
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.team.Team:teamSize]
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for teamSize
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] PropertyBinder - Building property teamSize
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] AnnotationBinder - Binding entity from annotated class: com.revature.nabnak.board.Board
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] EntityBinder - Import with entity name Board
[DEBUG] 2022-08-15 17:38:33.604 [http-nio-8080-exec-2] EntityBinder - Bind entity com.revature.nabnak.board.Board on table boards
[DEBUG] 2022-08-15 17:38:33.605 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(boards), mappingColumn=board_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-08-15 17:38:33.605 [http-nio-8080-exec-2] ClassLoaderAccessImpl - Not known whether passed class name [com.revature.nabnak.board.Board] is safe
[DEBUG] 2022-08-15 17:38:33.605 [http-nio-8080-exec-2] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.revature.nabnak.board.Board
[DEBUG] 2022-08-15 17:38:33.605 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property board_id with lazy=false
[DEBUG] 2022-08-15 17:38:33.605 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.revature.nabnak.board.Board:board_id]
[DEBUG] 2022-08-15 17:38:33.605 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for board_id
[DEBUG] 2022-08-15 17:38:33.605 [http-nio-8080-exec-2] PropertyBinder - Building property board_id
[DEBUG] 2022-08-15 17:38:33.605 [http-nio-8080-exec-2] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(board_id)]), board_id, assigned, , ...)
[DEBUG] 2022-08-15 17:38:33.606 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for email
[DEBUG] 2022-08-15 17:38:33.606 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for experienceMonths
[DEBUG] 2022-08-15 17:38:33.606 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for fullName
[DEBUG] 2022-08-15 17:38:33.606 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for password
[DEBUG] 2022-08-15 17:38:33.606 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for registrationDate
[DEBUG] 2022-08-15 17:38:33.606 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for cardId
[DEBUG] 2022-08-15 17:38:33.606 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for description
[DEBUG] 2022-08-15 17:38:33.607 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for memberEmail
[DEBUG] 2022-08-15 17:38:33.607 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for points
[DEBUG] 2022-08-15 17:38:33.607 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for status
[DEBUG] 2022-08-15 17:38:33.607 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for tech
[DEBUG] 2022-08-15 17:38:33.607 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for teamName
[DEBUG] 2022-08-15 17:38:33.607 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for teamSize
[DEBUG] 2022-08-15 17:38:33.607 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for board_id
[DEBUG] 2022-08-15 17:38:33.608 [http-nio-8080-exec-2] PrimaryKey - Forcing column [email] to be non-null as it is part of the primary key for table [members]
[DEBUG] 2022-08-15 17:38:33.608 [http-nio-8080-exec-2] PrimaryKey - Forcing column [cardid] to be non-null as it is part of the primary key for table [card]
[DEBUG] 2022-08-15 17:38:33.608 [http-nio-8080-exec-2] PrimaryKey - Forcing column [teamname] to be non-null as it is part of the primary key for table [teams]
[DEBUG] 2022-08-15 17:38:33.608 [http-nio-8080-exec-2] PrimaryKey - Forcing column [board_id] to be non-null as it is part of the primary key for table [boards]
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] SessionFactoryImpl - Building session factory
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] Settings - SessionFactory name : null
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] Settings - Statistics: disabled
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] Settings - Default entity-mode: pojo
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2022-08-15 17:38:33.647 [http-nio-8080-exec-2] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Default batch fetch size: -1
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Maximum outer join fetch depth: null
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Default null ordering: NONE
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - multi-tenancy strategy : NONE
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - JTA Track by Thread: enabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Query language substitutions: {}
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Named query checking : enabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Second-level cache: disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Second-level query cache: disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Second-level query cache factory: null
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Second-level cache region prefix: null
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Structured second-level cache entries: disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - JDBC batch size: 15
[DEBUG] 2022-08-15 17:38:33.648 [http-nio-8080-exec-2] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - Scrollable result sets: enabled
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - Wrap result sets: disabled
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - JDBC result set fetch size: null
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - Generate SQL with comments: disabled
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - JPA compliance - query : disabled
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - JPA compliance - closed-handling : disabled
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - JPA compliance - lists : disabled
[DEBUG] 2022-08-15 17:38:33.649 [http-nio-8080-exec-2] Settings - JPA compliance - transactions : disabled
[DEBUG] 2022-08-15 17:38:33.672 [http-nio-8080-exec-2] SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
[DEBUG] 2022-08-15 17:38:33.673 [http-nio-8080-exec-2] SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
[DEBUG] 2022-08-15 17:38:33.679 [http-nio-8080-exec-2] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2022-08-15 17:38:33.679 [http-nio-8080-exec-2] SessionFactoryImpl - Instantiating session factory with properties: {sun.desktop=gnome, awt.toolkit=sun.awt.X11.XToolkit, file.encoding.pkg=sun.io, java.specification.version=1.8, sun.cpu.isalist=, sun.jnu.encoding=UTF-8, hibernate.dialect=org.hibernate.dialect.PostgreSQL10Dialect, java.class.path=/opt/jdk8u332-b09/jre/lib/charsets.jar:/opt/jdk8u332-b09/jre/lib/ext/cldrdata.jar:/opt/jdk8u332-b09/jre/lib/ext/dnsns.jar:/opt/jdk8u332-b09/jre/lib/ext/jaccess.jar:/opt/jdk8u332-b09/jre/lib/ext/localedata.jar:/opt/jdk8u332-b09/jre/lib/ext/nashorn.jar:/opt/jdk8u332-b09/jre/lib/ext/sunec.jar:/opt/jdk8u332-b09/jre/lib/ext/sunjce_provider.jar:/opt/jdk8u332-b09/jre/lib/ext/sunpkcs11.jar:/opt/jdk8u332-b09/jre/lib/ext/zipfs.jar:/opt/jdk8u332-b09/jre/lib/jce.jar:/opt/jdk8u332-b09/jre/lib/jfr.jar:/opt/jdk8u332-b09/jre/lib/jsse.jar:/opt/jdk8u332-b09/jre/lib/management-agent.jar:/opt/jdk8u332-b09/jre/lib/resources.jar:/opt/jdk8u332-b09/jre/lib/rt.jar:/home/cjester/Desktop/Revature/batches/stacks-on-stacks/nabnak/target/classes:/home/cjester/.m2/repository/org/postgresql/postgresql/42.3.3/postgresql-42.3.3.jar:/home/cjester/.m2/repository/org/checkerframework/checker-qual/3.5.0/checker-qual-3.5.0.jar:/home/cjester/.m2/repository/net/bytebuddy/byte-buddy/1.12.10/byte-buddy-1.12.10.jar:/home/cjester/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.5.23/tomcat-embed-core-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-annotations-api/8.5.23/tomcat-annotations-api-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.5.23/tomcat-embed-jasper-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.5.23/tomcat-embed-el-8.5.23.jar:/home/cjester/.m2/repository/org/eclipse/jdt/ecj/3.12.3/ecj-3.12.3.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-jasper/8.5.23/tomcat-jasper-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-servlet-api/8.5.23/tomcat-servlet-api-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-juli/8.5.23/tomcat-juli-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-el-api/8.5.23/tomcat-el-api-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-api/8.5.23/tomcat-api-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-util-scan/8.5.23/tomcat-util-scan-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-util/8.5.23/tomcat-util-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-jasper-el/8.5.23/tomcat-jasper-el-8.5.23.jar:/home/cjester/.m2/repository/org/apache/tomcat/tomcat-jsp-api/8.5.23/tomcat-jsp-api-8.5.23.jar:/home/cjester/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.13.3/jackson-databind-2.13.3.jar:/home/cjester/.m2/repository/com/fasterxml/jackson/core/jackson-annotations/2.13.3/jackson-annotations-2.13.3.jar:/home/cjester/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.13.3/jackson-core-2.13.3.jar:/home/cjester/.m2/repository/org/apache/logging/log4j/log4j-core/2.17.1/log4j-core-2.17.1.jar:/home/cjester/.m2/repository/org/apache/logging/log4j/log4j-api/2.17.1/log4j-api-2.17.1.jar:/home/cjester/.m2/repository/org/hibernate/hibernate-core/5.6.9.Final/hibernate-core-5.6.9.Final.jar:/home/cjester/.m2/repository/org/jboss/logging/jboss-logging/3.4.3.Final/jboss-logging-3.4.3.Final.jar:/home/cjester/.m2/repository/javax/persistence/javax.persistence-api/2.2/javax.persistence-api-2.2.jar:/home/cjester/.m2/repository/antlr/antlr/2.7.7/antlr-2.7.7.jar:/home/cjester/.m2/repository/org/jboss/spec/javax/transaction/jboss-transaction-api_1.2_spec/1.1.1.Final/jboss-transaction-api_1.2_spec-1.1.1.Final.jar:/home/cjester/.m2/repository/org/jboss/jandex/2.4.2.Final/jandex-2.4.2.Final.jar:/home/cjester/.m2/repository/com/fasterxml/classmate/1.5.1/classmate-1.5.1.jar:/home/cjester/.m2/repository/javax/activation/javax.activation-api/1.2.0/javax.activation-api-1.2.0.jar:/home/cjester/.m2/repository/org/hibernate/common/hibernate-commons-annotations/5.1.2.Final/hibernate-commons-annotations-5.1.2.Final.jar:/home/cjester/.m2/repository/javax/xml/bind/jaxb-api/2.3.1/jaxb-api-2.3.1.jar:/home/cjester/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.1/jaxb-runtime-2.3.1.jar:/home/cjester/.m2/repository/org/glassfish/jaxb/txw2/2.3.1/txw2-2.3.1.jar:/home/cjester/.m2/repository/com/sun/istack/istack-commons-runtime/3.0.7/istack-commons-runtime-3.0.7.jar:/home/cjester/.m2/repository/org/jvnet/staxex/stax-ex/1.8/stax-ex-1.8.jar:/home/cjester/.m2/repository/com/sun/xml/fastinfoset/FastInfoset/1.2.15/FastInfoset-1.2.15.jar:/snap/intellij-idea-community/381/lib/idea_rt.jar, java.vm.vendor=Temurin, sun.arch.data.model=64, java.vendor.url=https://adoptium.net/, catalina.useNaming=false, user.timezone=America/New_York, os.name=Linux, java.vm.specification.version=1.8, user.country=US, sun.java.launcher=SUN_STANDARD, sun.boot.library.path=/opt/jdk8u332-b09/jre/lib/amd64, sun.java.command=com.revature.nabnak.MainDriver, sun.cpu.endian=little, user.home=/home/cjester, user.language=en, java.specification.vendor=Oracle Corporation, java.home=/opt/jdk8u332-b09/jre, file.separator=/, line.separator=
